sample_id,split,teacher_ADE_to_GT,teacher_FDE_to_GT,student_ADE_to_GT,student_FDE_to_GT,student_vs_teacher_ADE,student_vs_teacher_FDE,teacher_minus_student_ADE,teacher_minus_student_FDE,teacher_token_match_3000,teacher_invalid_i3000plus_rate,teacher_early_ADE,teacher_early_FDE,teacher_late_ADE,teacher_path_length_ratio,gt_final_speed_mps,teacher_final_speed_mps,gt_final_y_m,teacher_final_y_m,teacher_final_lateral_error_m,teacher_direction_cosine,teacher_failure_tags,teacher_abs_bin,group,kd_weight,relative_kd_group,relative_kd_weight,prefix_teacher_good,teacher_quality_bucket,teacher_unique_ids,teacher_max_same_token_run,student_summary_available
22a72b31-4309-4663-a8d9-75c01caa2c3d__t0_4295263__evt_00,train,2.553201675415039,7.084599494934082,5.228229999542236,17.149925231933594,2.7238736152648926,10.084271430969238,-2.6750283241271973,-10.065325736999512,0.0234375,0.0,0.31904271245002747,0.7565423846244812,3.568728446960449,0.8149150558033635,10.742317199707031,8.868757247924805,0.7369044423103333,-0.04137010872364044,0.7782745361328125,0.9997862577438354,E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,72,1,True
23504eb0-d082-4c71-8832-51b25add5dc8__t0_10899899__evt_01,train,4.5696892738342285,10.809371948242188,0.2066241353750229,1.705166220664978,4.46146297454834,9.142714500427246,4.363065138459206,9.10420572757721,0.0234375,0.0,0.3410492539405823,1.1560717821121216,6.4917988777160645,1.0752371833697891,11.679339408874512,13.661367416381836,4.050870895385742,-2.279299259185791,6.330170154571533,0.9985697269439697,B_curvature_or_turn_direction_failure;E_long_horizon_divergence,D_middle,D_middle,0.25,group3_teacher_downweight_or_exclude,0.0,True,noisy,57,1,True
23504eb0-d082-4c71-8832-51b25add5dc8__t0_8799899__evt_00,train,6.39048957824707,24.56598663330078,0.09466370940208435,0.08814729005098343,6.412459850311279,24.56195640563965,6.295825868844986,24.477839343249798,0.0703125,0.0,0.11512885987758636,0.5048897862434387,9.242926597595215,1.1720333678788768,15.943242073059082,25.36958885192871,1.9734079837799072,0.1095334142446518,1.8638745546340942,0.9999125599861145,E_long_horizon_divergence,C_bad,C_bad,0.0,group3_teacher_downweight_or_exclude,0.0,True,noisy,25,1,True
23d6d34b-9755-4e2e-bfc0-c14c8a241667__t0_7634061__evt_00,train,0.9807999134063721,3.098813056945801,0.09031622111797333,0.48318809270858765,0.9367457628250122,2.675957441329956,0.8904836922883987,2.615624964237213,0.2890625,0.0,0.08924509584903717,0.2678908705711365,1.3860520124435425,0.9865332120380211,34.499759674072266,33.48823547363281,10.0735502243042,8.52032470703125,1.5532255172729492,0.9999753832817078,ok_or_low_error,A_good,A_good,1.0,group3_teacher_downweight_or_exclude,0.0,True,low,33,1,True
23dc2333-a180-49b3-8d4c-5850bf63f16a__t0_1907894__evt_00,train,0.08081157505512238,0.09603200852870941,0.1674567312002182,0.8570024967193604,0.23782137036323547,0.9530344605445862,-0.08664515614509583,-0.7609704881906509,0.15625,0.0,0.038538675755262375,0.05295136570930481,0.10002651810646057,1.0011215991427656,13.33698844909668,13.22647476196289,1.8657206296920776,1.846447229385376,0.01927340030670166,1.0000001192092896,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,high,40,1,True
23dc2333-a180-49b3-8d4c-5850bf63f16a__t0_2907894__evt_01,train,0.26634007692337036,0.5421642065048218,0.18606191873550415,0.27700334787368774,0.21459022164344788,0.6265872716903687,0.08027815818786621,0.26516085863113403,0.171875,0.0,0.058532703667879105,0.1415768265724182,0.3607979416847229,1.0057689739570712,13.376562118530273,13.395882606506348,2.0495128631591797,1.8158812522888184,0.23363161087036133,0.999995768070221,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,23,1,True
23dc2333-a180-49b3-8d4c-5850bf63f16a__t0_3907894__evt_02,train,0.31414979696273804,0.5868425369262695,0.06851857900619507,0.31372353434562683,0.30829933285713196,0.7466728091239929,0.24563121795654297,0.2731190025806427,0.0625,0.0,0.06978663057088852,0.1563836634159088,0.4252239465713501,1.005037207024103,13.52099609375,13.426105499267578,1.3157869577407837,0.9156372547149658,0.40014970302581787,0.9999886155128479,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,29,3,True
25159f91-8de0-4230-9f89-805f8703dd39__t0_4618782__evt_00,train,0.4568594992160797,0.6774163842201233,0.013375219888985157,0.09414853155612946,0.4556199908256531,0.6570389270782471,0.44348427932709455,0.5832678526639938,0.0625,0.0,0.0771673172712326,0.17899726331233978,0.6294468641281128,1.011168307647509,9.619572639465332,9.477518081665039,-0.09005547314882278,0.024790650233626366,0.1148461252450943,0.999998152256012,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,56,3,True
252e8b2e-8354-4369-abf7-426ede284825__t0_12266274__evt_00,train,1.808264970779419,8.432354927062988,1.4932135343551636,9.324678421020508,0.463783860206604,0.9239999055862427,0.31505143642425537,-0.8923234939575195,0.0078125,0.0,0.1689492017030716,0.4868277311325073,2.553408622741699,0.30162540712022845,7.2552618980407715,1.4654130935668945,4.703510761260986,0.5433828234672546,4.160128116607666,0.9672874808311462,C_speed_scale_failure;E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,114,1,True
25300a8b-23ab-4c16-bc59-5ea3130adf28__t0_2818498__evt_00,train,0.1354404240846634,0.4215179979801178,1.5202871561050415,5.954335689544678,1.385642409324646,5.534257888793945,-1.3848467320203781,-5.53281769156456,0.0703125,0.0,0.008300365880131721,0.0217241570353508,0.19323138892650604,0.9672804727754427,1.9851118326187134,1.8882167339324951,0.0015118069713935256,0.03627469390630722,0.03476288542151451,0.9999961853027344,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,high,28,5,True
26ad145a-567c-4ea0-b2a7-98803a55b9b0__t0_7298192__evt_00,train,1.1923596858978271,3.4999308586120605,0.1886296272277832,1.235647201538086,1.2615143060684204,4.22694206237793,1.003730058670044,2.2642836570739746,0.015625,0.0,0.03390207514166832,0.041217852383852005,1.7189311981201172,0.6530525547916995,1.1377718448638916,0.8130112290382385,7.678254127502441,4.486222743988037,3.1920313835144043,0.9182210564613342,ok_or_low_error,A_good,A_good,1.0,group3_teacher_downweight_or_exclude,0.0,True,low,102,1,True
2706fdc1-5352-4e7a-aaac-3a3ac4cf641c__t0_1761220__evt_00,train,0.2936050295829773,0.8594217896461487,1.5950883626937866,2.487551212310791,1.5151097774505615,1.6282769441604614,-1.3014833331108093,-1.6281294226646423,0.0390625,0.0,0.21057367324829102,0.3626366853713989,0.3313465416431427,1.0523980385093654,1.3109652996063232,2.2634124755859375,-0.039921414107084274,-0.022130409255623817,0.017791004851460457,0.9999991655349731,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,medium,66,1,True
274968c1-dc80-49c6-a941-a1a04b8459e0__t0_11934933__evt_00,train,1.695479393005371,3.9000792503356934,0.012555948458611965,0.005115753039717674,1.7030165195465088,3.897752046585083,1.6829234445467591,3.8949634972959757,0.0234375,0.0,0.07144428789615631,0.22630512714385986,2.4336771965026855,0.9277432371081269,2.540609836578369,1.7762857675552368,-5.388363838195801,-7.936883926391602,2.548520088195801,0.9946696758270264,ok_or_low_error,A_good,A_good,1.0,group3_teacher_downweight_or_exclude,0.0,True,low,72,1,True
27827ecc-cf5e-4b80-a1ff-5d70d98e05a0__t0_2214701__evt_00,train,0.5078749656677246,1.1349081993103027,1.6440753936767578,5.408454895019531,1.5042279958724976,4.974393844604492,-1.1362004280090332,-4.2735466957092285,0.1796875,0.0,0.0830361619591713,0.22688132524490356,0.7009835839271545,0.9894224541018877,16.845895767211914,16.670930862426758,-0.7267598509788513,-0.7060843706130981,0.020675480365753174,1.0,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,medium,43,3,True
27d04ae3-2486-4ab0-af7f-578326067cba__t0_4096796__evt_00,train,1.134617805480957,2.8504152297973633,2.3389675617218018,6.699855327606201,3.426173686981201,9.456188201904297,-1.2043497562408447,-3.849440097808838,0.0625,0.0,0.23845991492271423,0.51943039894104,1.5419623851776123,1.069794184394897,5.400753974914551,6.134410858154297,0.8471007943153381,0.3821600377559662,0.46494075655937195,0.9999252557754517,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,53,5,True
2886f3db-0f25-478d-a30c-b9a5e9524485__t0_14454202__evt_01,train,0.37642860412597656,3.325913429260254,0.37642860412597656,3.325913429260254,8.507626603204699e-09,5.06188868598656e-08,0.0,0.0,0.296875,0.0,0.00036654662108048797,0.0010117487981915474,0.5473659634590149,0.0030777782175985197,3.1267502307891846,0.0031546689569950104,-0.025113197043538094,3.9889067049436733e-10,0.025113197043538094,-0.9999712705612183,F_repetition_or_local_band_oscillation,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,collapsed,2,1,True
2886f3db-0f25-478d-a30c-b9a5e9524485__t0_5154202__evt_00,train,1.8798742294311523,6.039629936218262,6.0961384773254395,13.846083641052246,4.218166351318359,7.810717582702637,-4.216264247894287,-7.806453704833984,0.015625,0.0,0.27105921506881714,0.7509031891822815,2.6111536026000977,0.5941721610387999,0.9423645734786987,0.03694705665111542,-0.19157129526138306,0.062362343072891235,0.2539336383342743,0.9998006820678711,C_speed_scale_failure;E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,83,3,True
28a29f95-3e75-4c98-9f08-b5c123a4428a__t0_1859757__evt_00,train,0.9534642696380615,1.8800657987594604,2.692991256713867,11.473233222961426,3.3097620010375977,13.0881929397583,-1.7395269870758057,-9.593167424201965,0.0,0.0,0.11605861037969589,0.3506709337234497,1.3341031074523926,0.9919439737762328,4.767744064331055,6.179193019866943,-18.632841110229492,-19.46119499206543,0.8283538818359375,0.9961744546890259,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,104,1,True
291a767c-f026-40fc-b670-38e94f811c91__t0_7155188__evt_00,train,0.9878467917442322,3.024892568588257,0.43455392122268677,2.0099923610687256,0.6031091809272766,1.180704951286316,0.5532928705215454,1.0149002075195312,0.03125,0.0,0.04564846679568291,0.16277948021888733,1.4161187410354614,0.9307632134826017,7.195225238800049,6.432740688323975,-1.3677467107772827,-2.256171703338623,0.8884249925613403,0.9996633529663086,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,50,3,True
293d93a0-f991-4763-a063-30667ba44d51__t0_9453492__evt_00,train,0.6887686252593994,0.9183324575424194,1.196513295173645,3.889141321182251,1.8420908451080322,4.5523762702941895,-0.5077446699142456,-2.9708088636398315,0.0,0.0,0.1178169995546341,0.38835614919662476,0.9482920169830322,1.0095562351923781,7.877459526062012,7.607508182525635,3.912186861038208,4.761795520782471,0.8496086597442627,0.9998558759689331,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,medium,70,2,True
29569203-586b-49c2-832c-b993e0b14985__t0_12797433__evt_00,train,0.5748377442359924,1.8428406715393066,3.582085609436035,15.558561325073242,3.783390998840332,13.781805992126465,-3.0072478652000427,-13.715720653533936,0.046875,0.0,0.12884336709976196,0.3701704144477844,0.7775624990463257,1.0265325747705605,8.236412048339844,9.949517250061035,0.3099273443222046,0.8581994771957397,0.5482721328735352,0.9999688267707825,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,45,3,True
299ca01c-772f-4b76-b14b-63406d52930b__t0_10340688__evt_00,train,0.21692433953285217,0.2892947196960449,0.07550176978111267,0.17372314631938934,0.29209309816360474,0.4630144238471985,0.1414225697517395,0.11557157337665558,0.4140625,0.0,0.057166267186403275,0.16469264030456543,0.28954169154167175,1.0745485045011878,0.0,0.024886157363653183,0.003655740525573492,0.003574683330953121,8.105719462037086e-05,0.9999999403953552,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,high,41,1,True
29a6785d-0a1a-450d-87ff-e908d6b2120a__t0_7044985__evt_00,train,1.3932101726531982,6.761597633361816,0.0041480520740151405,0.008748194202780724,1.3891997337341309,6.752902984619141,1.389062120579183,6.752849439159036,0.015625,0.0,0.03904426470398903,0.08475892245769501,2.008740186691284,1.5740856003379562,0.07906166464090347,3.5833749771118164,-2.1220176219940186,-4.350836753845215,2.2288191318511963,0.9984217286109924,A_stop_or_decel_failure;C_speed_scale_failure;E_long_horizon_divergence,B_ok,B_ok,0.5,group3_teacher_downweight_or_exclude,0.0,True,noisy,92,2,True
2a483524-8df9-40b2-b443-f535316518e7__t0_4148816__evt_00,train,1.457611322402954,4.973062515258789,0.0018848271574825048,0.0032273405231535435,1.4584033489227295,4.974817752838135,1.4557264952454716,4.9698351747356355,0.03125,0.0,0.08456503599882126,0.166372612118721,2.0817229747772217,0.42631643127073543,0.909129798412323,0.3942902386188507,-0.00025632636970840394,-0.0122406966984272,0.011984370648860931,0.9999946355819702,C_speed_scale_failure,A_good,A_good,1.0,group3_teacher_downweight_or_exclude,0.0,True,noisy,61,1,True
2a483524-8df9-40b2-b443-f535316518e7__t0_9248816__evt_01,train,0.8548915386199951,0.8507277369499207,0.003626964520663023,0.015227895230054855,0.8537952303886414,0.848045289516449,0.8512645740993321,0.8354998417198658,0.0078125,0.0,0.42775219678878784,1.1522711515426636,1.0490456819534302,0.9245818887985953,2.425535202026367,3.737790584564209,0.46663928031921387,0.20242264866828918,0.2642166316509247,0.9997723698616028,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,88,1,True
2a6364e6-6214-4d97-a8a1-444b890da008__t0_12705249__evt_00,train,0.4957089424133301,0.48159700632095337,0.40707093477249146,2.001915216445923,0.5049484372138977,1.5203734636306763,0.08863800764083862,-1.5203182101249695,0.03125,0.0,0.19159144163131714,0.45995017886161804,0.6339441537857056,1.1625146490304992,0.08205323666334152,0.07175858318805695,-0.004098598845303059,0.020169872790575027,0.02426847070455551,0.9999900460243225,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,62,1,True
2ac89a4c-fa8e-4ad5-9aea-bab053f83ec1__t0_13536079__evt_01,train,0.5411887764930725,0.5139769315719604,0.0026333320420235395,0.0052032084204256535,0.5403160452842712,0.5122836828231812,0.538555444451049,0.5087737231515348,0.0078125,0.0,0.2563362717628479,0.6016058921813965,0.6706672310829163,1.0216030788614934,2.914654016494751,3.5751044750213623,-0.808244526386261,-1.0269088745117188,0.21866434812545776,0.9999579787254333,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,101,1,True
2ac89a4c-fa8e-4ad5-9aea-bab053f83ec1__t0_15536079__evt_02,train,0.8641619682312012,2.5102040767669678,0.08719880878925323,0.5402222871780396,0.9485341310501099,3.0500693321228027,0.7769631594419479,1.9699817895889282,0.015625,0.0,0.12828414142131805,0.3464513421058655,1.1986517906188965,0.8763071423730731,1.3739651441574097,0.08058381825685501,-4.287650108337402,-3.3916940689086914,0.8959560394287109,0.999771237373352,ok_or_low_error,A_good,A_good,1.0,group3_teacher_downweight_or_exclude,0.0,True,low,100,1,True
2ac89a4c-fa8e-4ad5-9aea-bab053f83ec1__t0_7336079__evt_00,train,1.777451753616333,2.882444143295288,0.0038216833490878344,0.0064993049018085,1.7752821445465088,2.876909017562866,1.7736300702672452,2.8759448383934796,0.0078125,0.0,0.512365996837616,1.3621408939361572,2.3524906635284424,1.7565462111207735,1.2531676292419434,1.227211833000183,0.02573157288134098,0.07280860841274261,0.04707703739404678,0.9999918341636658,C_speed_scale_failure,A_good,A_good,1.0,group3_teacher_downweight_or_exclude,0.0,True,low,80,2,True
2adb0700-9489-45a0-b6cd-f1295216027f__t0_10834999__evt_00,train,1.0585439205169678,1.7663052082061768,12.03445816040039,31.536752700805664,11.103485107421875,30.89615249633789,-10.975914239883423,-29.770447492599487,0.0546875,0.0,0.09659216552972794,0.35753411054611206,1.4957947731018066,1.0083093355659756,16.657766342163086,18.99375343322754,33.29862594604492,32.10308837890625,1.1955375671386719,0.9998427629470825,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,85,1,True
2b2fbe59-bbc2-4f9e-b03a-c296e50594ea__t0_14919463__evt_00,train,2.2162420749664307,6.973747730255127,0.6908359527587891,3.527334690093994,1.5257235765457153,3.448974132537842,1.5254061222076416,3.446413040161133,0.03125,0.0,0.12205449491739273,0.4720056354999542,3.1681456565856934,0.5047659101456926,3.884873390197754,1.9437164068222046,0.2376108318567276,0.10462629795074463,0.13298453390598297,0.999997615814209,C_speed_scale_failure;E_long_horizon_divergence,B_ok,B_ok,0.5,group3_teacher_downweight_or_exclude,0.0,True,noisy,62,3,True
2b2fbe59-bbc2-4f9e-b03a-c296e50594ea__t0_16919463__evt_01,train,1.384198784828186,2.995185136795044,0.031694378703832626,0.18519726395606995,1.3548908233642578,2.832153558731079,1.3525044061243534,2.809987872838974,0.015625,0.0,0.1972784399986267,0.555528461933136,1.9237080812454224,0.8535338145230214,4.827471733093262,4.3743391036987305,0.6865463852882385,0.5999378561973572,0.08660852909088135,0.9999997615814209,ok_or_low_error,A_good,A_good,1.0,group3_teacher_downweight_or_exclude,0.0,True,low,61,1,True
2b5312d1-077f-4962-90f7-5b61c2167a4c__t0_10846716__evt_01,train,0.23614197969436646,0.8182169198989868,1.3230690956115723,4.465502738952637,1.3537006378173828,5.235755443572998,-1.0869271159172058,-3.64728581905365,0.015625,0.0,0.14119604229927063,0.2689695656299591,0.27929922938346863,1.0222784682039705,5.86635160446167,6.721020221710205,0.6007944345474243,0.6633435487747192,0.06254911422729492,0.9999992251396179,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,medium,74,2,True
2b5312d1-077f-4962-90f7-5b61c2167a4c__t0_14446716__evt_02,train,0.45752379298210144,1.5286520719528198,0.08603482693433762,0.7277718782424927,0.478923499584198,1.5674625635147095,0.3714889660477638,0.8008801937103271,0.0078125,0.0,0.1740507185459137,0.38599807024002075,0.5863751769065857,1.0398677031035535,3.870199680328369,5.139820575714111,-2.2886619567871094,-1.8230514526367188,0.4656105041503906,0.9998842477798462,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,94,1,True
2b5312d1-077f-4962-90f7-5b61c2167a4c__t0_3746716__evt_00,train,0.3494166135787964,0.2888316214084625,0.22565892338752747,1.7641268968582153,0.5308600068092346,1.7719050645828247,0.12375769019126892,-1.4752952754497528,0.0,0.0,0.16738735139369965,0.48849740624427795,0.4321572482585907,0.9929286681257012,4.798633575439453,4.657763957977295,0.4845731556415558,0.5999429225921631,0.1153697669506073,0.999995231628418,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,84,1,True
2bd23b46-1dee-478f-8b0d-cdb44ee53564__t0_9019394__evt_00,train,0.2968153655529022,0.46168607473373413,1.3361573219299316,4.390326499938965,1.2600364685058594,4.804321765899658,-1.0393419563770294,-3.9286404252052307,0.0546875,0.0,0.07214190810918808,0.18171235918998718,0.3989396095275879,0.9950813174254425,10.963678359985352,10.089229583740234,0.938362181186676,1.2206778526306152,0.2823156714439392,0.9999924302101135,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,medium,56,2,True
2d0fb19f-6b5a-4467-8c59-698b0f6890dc__t0_14855109__evt_00,train,0.0981835424900055,0.2004333883523941,1.2655513286590576,6.772170543670654,1.2853882312774658,6.797820568084717,-1.1673677861690521,-6.57173715531826,0.0078125,0.0,0.066935233771801,0.08893027156591415,0.11238729953765869,0.999923527045082,1.5242226123809814,1.5928282737731934,-5.024855613708496,-4.898863792419434,0.1259918212890625,0.9997575283050537,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,high,109,1,True
2d441790-540d-4f0c-8181-87dfd8c45001__t0_3539170__evt_00,train,0.9283786416053772,2.043191909790039,3.9078500270843506,12.04050064086914,3.193696975708008,10.554998397827148,-2.9794713854789734,-9.997308731079102,0.0078125,0.0,0.11759664118289948,0.3800070881843567,1.296915888786316,0.982826932922333,5.749642848968506,6.997582912445068,-2.5276968479156494,-0.5959724187850952,1.9317244291305542,0.9992902874946594,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,50,1,True
2d441790-540d-4f0c-8181-87dfd8c45001__t0_5839170__evt_01,train,0.9191892743110657,2.169929265975952,0.023533381521701813,0.01499471627175808,0.928520917892456,2.1760244369506836,0.8956558927893639,2.154934549704194,0.0,0.0,0.03572776913642883,0.12653756141662598,1.3207627534866333,0.9463294890761919,1.9641988277435303,1.845450520515442,-4.343306064605713,-3.460444927215576,0.8828611373901367,0.9998437762260437,ok_or_low_error,A_good,A_good,1.0,group3_teacher_downweight_or_exclude,0.0,True,low,89,1,True
2d99f4b2-c60c-4c66-ae99-2e0a8295abc1__t0_3687551__evt_00,train,3.153794765472412,7.832067966461182,0.5603439807891846,2.801826000213623,3.712406635284424,10.632549285888672,2.5934507846832275,5.030241966247559,0.0078125,0.0,0.47981080412864685,1.1702364683151245,4.369241714477539,1.2643509053353357,4.918979167938232,6.35050106048584,-0.31567516922950745,0.4415801763534546,0.7572553157806396,0.9997459650039673,E_long_horizon_divergence,B_ok,B_ok,0.5,group3_teacher_downweight_or_exclude,0.0,True,noisy,68,1,True
2e1d7d7c-8ce5-4ac0-b13d-0dad5fd34a1f__t0_9981188__evt_00,train,5.9381103515625,25.42043113708496,0.04495316743850708,0.010199218057096004,5.940423965454102,25.421384811401367,5.893157184123993,25.410231919027865,0.0,0.0,0.1732870638370514,0.4964044690132141,8.558484077453613,1.3393003162911186,14.688702583312988,26.988405227661133,-12.084561347961426,-15.108511924743652,3.0239505767822266,0.9999361634254456,B_curvature_or_lateral_failure;E_long_horizon_divergence,C_bad,C_bad,0.0,group3_teacher_downweight_or_exclude,0.0,True,noisy,95,1,True
2f15c3eb-660a-429b-95ad-ccb662ded6e6__t0_12428303__evt_00,train,1.4600729942321777,2.094204902648926,4.4382219314575195,18.678129196166992,5.709789276123047,20.580318450927734,-2.978148937225342,-16.583924293518066,0.03125,0.0,0.1577523648738861,0.4868278205394745,2.052037000656128,0.9638630771108819,8.977720260620117,9.765636444091797,-10.057028770446777,-9.30700969696045,0.7500190734863281,0.9999744296073914,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,low,75,1,True
2f15c3eb-660a-429b-95ad-ccb662ded6e6__t0_14328303__evt_01,train,2.528046131134033,8.582905769348145,0.0685587227344513,0.6019091010093689,2.4696483612060547,7.995744705200195,2.459487408399582,7.980996668338776,0.0078125,0.0,0.1164872869849205,0.273595929145813,3.624208927154541,1.1456164841364374,8.632057189941406,11.375926971435547,-0.5141001343727112,-0.6028876304626465,0.0887874960899353,1.0000001192092896,E_long_horizon_divergence,B_ok,B_ok,0.5,group3_teacher_downweight_or_exclude,0.0,True,noisy,61,3,True
301b1ced-3d8f-4326-96a1-dfa1d0933dc1__t0_10491419__evt_00,train,0.5990891456604004,2.4338431358337402,0.015427801758050919,0.03245718404650688,0.5909208655357361,2.4239556789398193,0.5836613439023495,2.4013859517872334,0.0078125,0.0,0.060892604291439056,0.1239486038684845,0.8437238931655884,1.0935193651673765,4.283323287963867,5.275355339050293,-1.2473903894424438,-0.539807915687561,0.7075824737548828,0.9995282292366028,ok_or_low_error,A_good,A_good,1.0,group3_teacher_downweight_or_exclude,0.0,True,low,64,1,True
3029bbc9-c9f1-43af-9a4a-f4b8f6ac270f__t0_5418280__evt_00,train,2.1495723724365234,6.52386474609375,0.3549918532371521,0.9377210736274719,1.942138910293579,5.8603434562683105,1.7945805191993713,5.586143672466278,0.015625,0.0,0.17493265867233276,0.5015676617622375,3.047135829925537,1.223448378453736,3.9407966136932373,5.667607307434082,1.0405346155166626,1.7247262001037598,0.6841915845870972,0.9999193549156189,E_long_horizon_divergence,B_ok,B_ok,0.5,group3_teacher_downweight_or_exclude,0.0,True,noisy,53,2,True
30539dd6-4bfc-4e0b-a238-ba00e00b9374__t0_13281517__evt_00,train,0.28556522727012634,0.4358060956001282,0.9830887317657471,4.622427940368652,1.00045645236969,5.057214736938477,-0.6975235044956207,-4.186621844768524,0.0234375,0.0,0.14688579738140106,0.36219683289527893,0.3486013114452362,0.9944711619681509,10.778824806213379,9.884562492370605,1.4138169288635254,1.3323878049850464,0.081429123878479,0.9999995231628418,ok_or_low_error,A_good,A_good,1.0,group1_teacher_trusted,1.0,True,medium,62,1,True
30676a6b-ca93-408c-81d1-eeea76e93d43__t0_11896395__evt_01,train,1.350728988647461,2.0291738510131836,0.14529167115688324,1.4140675067901611,1.4954257011413574,3.441946506500244,1.2054373174905777,0.6151063442230225,0.0078125,0.0,0.22580525279045105,0.6397772431373596,1.8620579242706299,1.2048565322528344,3.0054450035095215,2.4841389656066895,0.182981938123703,0.35311591625213623,0.17013397812843323,0.999938428401947,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,69,1,True
30676a6b-ca93-408c-81d1-eeea76e93d43__t0_9896395__evt_00,train,1.7344388961791992,4.827552318572998,0.001801924081519246,0.003811315167695284,1.732894778251648,4.8240532875061035,1.73263697209768,4.823741003405303,0.0234375,0.0,0.12298706918954849,0.3744853436946869,2.466917037963867,1.467246357220754,1.1786096096038818,2.187562942504883,0.2790905833244324,0.35413965582847595,0.07504907250404358,0.9999933838844299,C_speed_scale_failure,A_good,A_good,1.0,group3_teacher_downweight_or_exclude,0.0,True,noisy,47,1,True
30a9733b-6479-40a5-87d3-60feb4809a12__t0_4255645__evt_00,train,0.29700374603271484,0.7801433205604553,0.0028578736819326878,0.007268242072314024,0.29863405227661133,0.7842942476272583,0.29414587235078216,0.7728750784881413,0.0,0.0,0.019913900643587112,0.05064141005277634,0.42295369505882263,1.0277520762921208,3.507452964782715,3.6950879096984863,-0.2798447608947754,0.18604311347007751,0.4658878743648529,0.999790370464325,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,53,1,True
3146ef0d-6e78-409d-85c1-983df6449dae__t0_13499937__evt_00,train,5.148419380187988,19.950502395629883,0.010608389042317867,0.06455504149198532,5.155732154846191,19.99190330505371,5.13781099114567,19.885947354137897,0.0,0.0,0.6060746908187866,1.4798054695129395,7.21312141418457,1.1525179741967775,4.797129154205322,5.888328552246094,3.1843647956848145,-16.13174057006836,19.316104888916016,0.5489953756332397,B_curvature_or_turn_direction_failure;E_long_horizon_divergence,C_bad,C_bad,0.0,group3_teacher_downweight_or_exclude,0.0,True,noisy,115,2,True
32f926ac-69b1-4697-bafb-8e9f113df51d__t0_3067284__evt_00,train,1.002763271331787,4.612350940704346,0.35219699144363403,1.2391643524169922,0.7538069486618042,3.545605421066284,0.6505662798881531,3.3731865882873535,0.0703125,0.0,0.02567928656935692,0.05542267486453056,1.446892261505127,1.097544067564219,5.130478858947754,7.6968674659729,-1.1367740631103516,-0.9577463269233704,0.1790277361869812,0.9999844431877136,ok_or_low_error,A_good,A_good,1.0,group3_teacher_downweight_or_exclude,0.0,True,noisy,64,1,True
34ad49b8-ff38-4898-a914-37241266d140__t0_1742643__evt_00,train,2.507902145385742,8.073863983154297,0.06593096256256104,0.07264263182878494,2.5614964962005615,8.101223945617676,2.441971182823181,8.001221351325512,0.0234375,0.0,0.17897668480873108,0.6275197267532349,3.566504716873169,1.1308072664156692,5.428811073303223,8.88723087310791,6.242791652679443,3.4673264026641846,2.775465250015259,0.9983469843864441,B_curvature_or_lateral_failure;E_long_horizon_divergence,B_ok,B_ok,0.5,group3_teacher_downweight_or_exclude,0.0,True,noisy,51,1,True
